StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1
wqbmpwq   ,P,05/13/2022 12:45,0,1,,13.8,<0> ,46.73,<0> ,30.4,<0> ,127.7,<0> ,11.0,<0> ,1.54,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,1.3,<0> ,,2022-05-13 18:45:00
wqbmpwq   ,P,05/13/2022 13:00,0,1,,13.9,<0> ,46.4,<0> ,30.1,<0> ,112.4,<0> ,9.6,<0> ,1.52,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,1.7,<0> ,,2022-05-13 19:00:00
wqbmpwq   ,P,05/13/2022 13:15,0,1,,13.9,<0> ,46.67,<0> ,30.3,<0> ,120.5,<0> ,10.3,<0> ,1.5,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.2,<0> ,,2022-05-13 19:15:00
wqbmpwq   ,P,05/13/2022 13:30,0,1,,13.8,<0> ,46.82,<0> ,30.4,<0> ,126.9,<0> ,10.9,<0> ,1.47,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,1.4,<0> ,,2022-05-13 19:30:00
wqbmpwq   ,P,05/13/2022 13:45,0,1,,13.9,<0> ,46.56,<0> ,30.2,<0> ,118.1,<0> ,10.1,<0> ,1.44,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,0.8,<0> ,,2022-05-13 19:45:00
wqbmpwq   ,P,05/13/2022 14:00,0,1,,13.9,<0> ,46.45,<0> ,30.2,<0> ,117.1,<0> ,10.0,<0> ,1.42,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,0.9,<0> ,,2022-05-13 20:00:00
wqbmpwq   ,P,05/13/2022 14:15,0,1,,14.0,<0> ,46.44,<0> ,30.2,<0> ,122.4,<0> ,10.5,<0> ,1.4,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.2,<0> ,,2022-05-13 20:15:00
wqbmpwq   ,P,05/13/2022 14:30,0,1,,14.1,<0> ,46.14,<0> ,29.9,<0> ,123.2,<0> ,10.5,<0> ,1.38,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.3,<0> ,,2022-05-13 20:30:00
wqbmpwq   ,P,05/13/2022 14:45,0,1,,14.0,<0> ,46.36,<0> ,30.1,<0> ,122.8,<0> ,10.5,<0> ,1.35,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.4,<0> ,,2022-05-13 20:45:00
wqbmpwq   ,P,05/13/2022 15:00,0,1,,14.2,<0> ,46.05,<0> ,29.9,<0> ,121.7,<0> ,10.4,<0> ,1.33,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,1.6,<0> ,,2022-05-13 21:00:00
wqbmpwq   ,P,05/13/2022 15:15,0,1,,14.1,<0> ,46.29,<0> ,30.1,<0> ,126.2,<0> ,10.8,<0> ,1.3,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,1.7,<0> ,,2022-05-13 21:15:00
wqbmpwq   ,P,05/13/2022 15:30,0,1,,14.2,<0> ,46.17,<0> ,30.0,<0> ,124.3,<0> ,10.6,<0> ,1.28,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,1.8,<0> ,,2022-05-13 21:30:00
wqbmpwq   ,P,05/13/2022 15:45,0,1,,14.2,<0> ,45.97,<0> ,29.8,<0> ,125.7,<0> ,10.7,<0> ,1.27,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.0,<0> ,,2022-05-13 21:45:00
wqbmpwq   ,P,05/13/2022 16:00,0,1,,14.3,<0> ,45.66,<0> ,29.6,<0> ,120.5,<0> ,10.3,<0> ,1.25,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.1,<0> ,,2022-05-13 22:00:00
wqbmpwq   ,P,05/13/2022 16:15,0,1,,14.4,<0> ,45.56,<0> ,29.5,<0> ,116.0,<0> ,9.9,<0> ,1.25,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.7,<0> ,,2022-05-13 22:15:00
wqbmpwq   ,P,05/13/2022 16:30,0,1,,14.9,<0> ,45.22,<0> ,29.3,<0> ,114.8,<0> ,9.7,<0> ,1.25,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.3,<0> ,,2022-05-13 22:30:00
wqbmpwq   ,P,05/13/2022 16:45,0,1,,14.7,<0> ,45.43,<0> ,29.4,<0> ,118.6,<0> ,10.1,<0> ,1.25,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.6,<0> ,,2022-05-13 22:45:00
wqbmpwq   ,P,05/13/2022 17:00,0,1,,15.1,<0> ,45.14,<0> ,29.2,<0> ,116.9,<0> ,9.8,<0> ,1.28,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.2,<0> ,,2022-05-13 23:00:00
wqbmpwq   ,P,05/13/2022 17:15,0,1,,15.2,<0> ,45.08,<0> ,29.2,<0> ,116.1,<0> ,9.8,<0> ,1.31,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.8,<0> ,,2022-05-13 23:15:00
wqbmpwq   ,P,05/13/2022 17:30,0,1,,15.2,<0> ,45.04,<0> ,29.2,<0> ,116.6,<0> ,9.8,<0> ,1.34,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,4.7,<0> ,,2022-05-13 23:30:00
wqbmpwq   ,P,05/13/2022 17:45,0,1,,15.9,<0> ,44.92,<0> ,29.1,<0> ,114.7,<0> ,9.5,<0> ,1.37,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.5,<0> ,,2022-05-13 23:45:00
wqbmpwq   ,P,05/13/2022 18:00,0,1,,15.7,<0> ,45.27,<0> ,29.3,<0> ,131.6,<0> ,10.9,<0> ,1.4,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,2.9,<0> ,,2022-05-14 00:00:00
wqbmpwq   ,P,05/13/2022 18:15,0,1,,15.3,<0> ,45.63,<0> ,29.6,<0> ,143.5,<0> ,12.0,<0> ,1.43,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,5.8,<0> ,,2022-05-14 00:15:00
wqbmpwq   ,P,05/13/2022 18:30,0,1,,15.5,<0> ,45.76,<0> ,29.7,<0> ,153.6,<0> ,12.8,<0> ,1.46,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,8.8,<0> ,,2022-05-14 00:30:00
wqbmpwq   ,P,05/13/2022 18:45,0,1,,15.5,<0> ,45.62,<0> ,29.6,<0> ,151.4,<0> ,12.6,<0> ,1.49,<0> ,,,,<-1> ,,,8.2,<0> ,3.0,<0> ,12.5,<0> ,,2022-05-14 00:45:00
wqbmpwq   ,P,05/13/2022 19:00,0,1,,15.7,<0> ,45.79,<0> ,29.7,<0> ,152.6,<0> ,12.7,<0> ,1.52,<0> ,,,,<-1> ,,,8.2,<0> ,3.0,<0> ,16.9,<0> ,,2022-05-14 01:00:00
wqbmpwq   ,P,05/13/2022 19:15,0,1,,15.7,<0> ,45.84,<0> ,29.8,<0> ,165.4,<0> ,13.7,<0> ,1.55,<0> ,,,,<-1> ,,,8.3,<0> ,3.0,<0> ,9.9,<0> ,,2022-05-14 01:15:00
wqbmpwq   ,P,05/13/2022 19:30,0,1,,15.9,<0> ,45.59,<0> ,29.6,<0> ,142.6,<0> ,11.8,<0> ,1.58,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,5.2,<0> ,,2022-05-14 01:30:00
wqbmpwq   ,P,05/13/2022 19:45,0,1,,15.9,<0> ,46.02,<0> ,29.9,<0> ,157.8,<0> ,13.0,<0> ,1.6,<0> ,,,,<-1> ,,,8.3,<0> ,2.0,<0> ,5.3,<0> ,,2022-05-14 01:45:00
wqbmpwq   ,P,05/13/2022 20:00,0,1,,16.1,<0> ,46.14,<0> ,30.0,<0> ,159.5,<0> ,13.1,<0> ,1.62,<0> ,,,,<-1> ,,,8.3,<0> ,2.0,<0> ,6.0,<0> ,,2022-05-14 02:00:00
wqbmpwq   ,P,05/13/2022 20:15,0,1,,15.9,<0> ,46.3,<0> ,30.1,<0> ,172.5,<0> ,14.2,<0> ,1.64,<0> ,,,,<-1> ,,,8.3,<0> ,2.0,<0> ,4.2,<0> ,,2022-05-14 02:15:00
wqbmpwq   ,P,05/13/2022 20:30,0,1,,15.9,<0> ,46.3,<0> ,30.1,<0> ,164.7,<0> ,13.6,<0> ,1.65,<0> ,,,,<-1> ,,,8.3,<0> ,2.0,<0> ,4.4,<0> ,,2022-05-14 02:30:00
wqbmpwq   ,P,05/13/2022 20:45,0,1,,15.4,<0> ,46.77,<0> ,30.4,<0> ,183.3,<0> ,15.2,<0> ,1.67,<0> ,,,,<-1> ,,,8.4,<0> ,2.0,<0> ,3.0,<0> ,,2022-05-14 02:45:00
wqbmpwq   ,P,05/13/2022 21:00,0,1,,15.4,<0> ,46.76,<0> ,30.4,<0> ,183.7,<0> ,15.3,<0> ,1.68,<0> ,,,,<-1> ,,,8.4,<0> ,2.0,<0> ,3.3,<0> ,,2022-05-14 03:00:00
wqbmpwq   ,P,05/13/2022 21:15,0,1,,15.0,<0> ,47.24,<0> ,30.8,<0> ,187.0,<0> ,15.6,<0> ,1.69,<0> ,,,,<-1> ,,,8.4,<0> ,2.0,<0> ,4.2,<0> ,,2022-05-14 03:15:00
wqbmpwq   ,P,05/13/2022 21:30,0,1,,14.9,<0> ,47.22,<0> ,30.7,<0> ,179.5,<0> ,15.0,<0> ,1.68,<0> ,,,,<-1> ,,,8.4,<0> ,2.0,<0> ,4.1,<0> ,,2022-05-14 03:30:00
wqbmpwq   ,P,05/13/2022 21:45,0,1,,15.0,<0> ,47.15,<0> ,30.7,<0> ,172.7,<0> ,14.4,<0> ,1.69,<0> ,,,,<-1> ,,,8.3,<0> ,2.0,<0> ,6.7,<0> ,,2022-05-14 03:45:00
wqbmpwq   ,P,05/13/2022 22:00,0,1,,14.9,<0> ,47.23,<0> ,30.7,<0> ,164.7,<0> ,13.8,<0> ,1.7,<0> ,,,,<-1> ,,,8.3,<0> ,2.0,<0> ,5.3,<0> ,,2022-05-14 04:00:00
wqbmpwq   ,P,05/13/2022 22:15,0,1,,15.0,<0> ,47.17,<0> ,30.7,<0> ,157.0,<0> ,13.1,<0> ,1.71,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,4.3,<0> ,,2022-05-14 04:15:00
wqbmpwq   ,P,05/13/2022 22:30,0,1,,15.1,<0> ,47.04,<0> ,30.6,<0> ,144.9,<0> ,12.1,<0> ,1.72,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.2,<0> ,,2022-05-14 04:30:00
wqbmpwq   ,P,05/13/2022 22:45,0,1,,15.1,<0> ,47.04,<0> ,30.6,<0> ,131.5,<0> ,11.0,<0> ,1.74,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.7,<0> ,,2022-05-14 04:45:00
wqbmpwq   ,P,05/13/2022 23:00,0,1,,15.1,<0> ,46.97,<0> ,30.6,<0> ,128.3,<0> ,10.7,<0> ,1.75,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.7,<0> ,,2022-05-14 05:00:00
wqbmpwq   ,P,05/13/2022 23:15,0,1,,15.1,<0> ,46.98,<0> ,30.6,<0> ,125.5,<0> ,10.5,<0> ,1.76,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.7,<0> ,,2022-05-14 05:15:00
wqbmpwq   ,P,05/13/2022 23:30,0,1,,15.1,<0> ,46.96,<0> ,30.6,<0> ,128.4,<0> ,10.7,<0> ,1.75,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,3.2,<0> ,,2022-05-14 05:30:00
wqbmpwq   ,P,05/13/2022 23:45,0,1,,15.1,<0> ,47.03,<0> ,30.6,<0> ,133.4,<0> ,11.1,<0> ,1.74,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,3.4,<0> ,,2022-05-14 05:45:00
wqbmpwq   ,P,05/14/2022 0:00,0,1,,14.9,<0> ,47.11,<0> ,30.7,<0> ,128.0,<0> ,10.7,<0> ,1.71,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-14 06:00:00
wqbmpwq   ,P,05/14/2022 0:15,0,1,,14.8,<0> ,47.22,<0> ,30.7,<0> ,141.5,<0> ,11.9,<0> ,1.69,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.8,<0> ,,2022-05-14 06:15:00
wqbmpwq   ,P,05/14/2022 0:30,0,1,,14.9,<0> ,47.05,<0> ,30.6,<0> ,131.9,<0> ,11.0,<0> ,1.66,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.2,<0> ,,2022-05-14 06:30:00
wqbmpwq   ,P,05/14/2022 0:45,0,1,,14.7,<0> ,47.4,<0> ,30.9,<0> ,148.8,<0> ,12.5,<0> ,1.64,<0> ,,,,<-1> ,,,8.2,<0> ,1.0,<0> ,2.8,<0> ,,2022-05-14 06:45:00
wqbmpwq   ,P,05/14/2022 1:00,0,1,,14.6,<0> ,47.45,<0> ,30.9,<0> ,146.8,<0> ,12.3,<0> ,1.61,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-14 07:00:00
wqbmpwq   ,P,05/14/2022 1:15,0,1,,14.6,<0> ,47.52,<0> ,31.0,<0> ,147.0,<0> ,12.4,<0> ,1.58,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,4.0,<0> ,,2022-05-14 07:15:00
wqbmpwq   ,P,05/14/2022 1:30,0,1,,14.6,<0> ,47.48,<0> ,30.9,<0> ,147.7,<0> ,12.4,<0> ,1.55,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.4,<0> ,,2022-05-14 07:30:00
wqbmpwq   ,P,05/14/2022 1:45,0,1,,14.5,<0> ,47.49,<0> ,30.9,<0> ,146.5,<0> ,12.3,<0> ,1.52,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,4.8,<0> ,,2022-05-14 07:45:00
wqbmpwq   ,P,05/14/2022 2:00,0,1,,14.6,<0> ,47.46,<0> ,30.9,<0> ,143.4,<0> ,12.1,<0> ,1.49,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.3,<0> ,,2022-05-14 08:00:00
wqbmpwq   ,P,05/14/2022 2:15,0,1,,14.6,<0> ,47.4,<0> ,30.9,<0> ,140.6,<0> ,11.8,<0> ,1.45,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-14 08:15:00
wqbmpwq   ,P,05/14/2022 2:30,0,1,,14.5,<0> ,47.47,<0> ,30.9,<0> ,144.0,<0> ,12.1,<0> ,1.41,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,4.9,<0> ,,2022-05-14 08:30:00
wqbmpwq   ,P,05/14/2022 2:45,0,1,,14.5,<0> ,47.49,<0> ,30.9,<0> ,146.7,<0> ,12.4,<0> ,1.38,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.9,<0> ,,2022-05-14 08:45:00
wqbmpwq   ,P,05/14/2022 3:00,0,1,,14.5,<0> ,47.54,<0> ,31.0,<0> ,144.6,<0> ,12.2,<0> ,1.35,<0> ,,,,<-1> ,,,8.2,<0> ,1.0,<0> ,2.8,<0> ,,2022-05-14 09:00:00
wqbmpwq   ,P,05/14/2022 3:15,0,1,,14.5,<0> ,47.52,<0> ,31.0,<0> ,141.9,<0> ,12.0,<0> ,1.32,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,2.2,<0> ,,2022-05-14 09:15:00
wqbmpwq   ,P,05/14/2022 3:30,0,1,,14.6,<0> ,47.5,<0> ,30.9,<0> ,146.5,<0> ,12.3,<0> ,1.29,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,2.8,<0> ,,2022-05-14 09:30:00
wqbmpwq   ,P,05/14/2022 3:45,0,1,,14.6,<0> ,47.45,<0> ,30.9,<0> ,143.9,<0> ,12.1,<0> ,1.26,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.2,<0> ,,2022-05-14 09:45:00
wqbmpwq   ,P,05/14/2022 4:00,0,1,,14.6,<0> ,47.41,<0> ,30.9,<0> ,140.1,<0> ,11.8,<0> ,1.23,<0> ,,,,<-1> ,,,8.2,<0> ,2.0,<0> ,3.7,<0> ,,2022-05-14 10:00:00
wqbmpwq   ,P,05/14/2022 4:15,0,1,,14.8,<0> ,47.27,<0> ,30.8,<0> ,130.7,<0> ,11.0,<0> ,1.21,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,3.6,<0> ,,2022-05-14 10:15:00
wqbmpwq   ,P,05/14/2022 4:30,0,1,,15.3,<0> ,46.52,<0> ,30.2,<0> ,119.2,<0> ,9.9,<0> ,1.18,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,2.8,<0> ,,2022-05-14 10:30:00
wqbmpwq   ,P,05/14/2022 4:45,0,1,,15.7,<0> ,45.71,<0> ,29.7,<0> ,113.4,<0> ,9.4,<0> ,1.17,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.5,<0> ,,2022-05-14 10:45:00
wqbmpwq   ,P,05/14/2022 5:00,0,1,,15.7,<0> ,45.7,<0> ,29.7,<0> ,112.7,<0> ,9.3,<0> ,1.15,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.5,<0> ,,2022-05-14 11:00:00
wqbmpwq   ,P,05/14/2022 5:15,0,1,,15.8,<0> ,45.82,<0> ,29.7,<0> ,101.3,<0> ,8.4,<0> ,1.16,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.6,<0> ,,2022-05-14 11:15:00
wqbmpwq   ,P,05/14/2022 5:30,0,1,,16.0,<0> ,44.61,<0> ,28.9,<0> ,109.7,<0> ,9.1,<0> ,1.16,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.9,<0> ,,2022-05-14 11:30:00
wqbmpwq   ,P,05/14/2022 5:45,0,1,,16.0,<0> ,44.63,<0> ,28.9,<0> ,108.0,<0> ,8.9,<0> ,1.18,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.4,<0> ,,2022-05-14 11:45:00
wqbmpwq   ,P,05/14/2022 6:00,0,1,,16.0,<0> ,44.71,<0> ,29.0,<0> ,108.3,<0> ,9.0,<0> ,1.21,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.2,<0> ,,2022-05-14 12:00:00
wqbmpwq   ,P,05/14/2022 6:15,0,1,,16.0,<0> ,44.74,<0> ,29.0,<0> ,108.5,<0> ,9.0,<0> ,1.23,<0> ,,,,<-1> ,,,8.0,<0> ,1.0,<0> ,2.2,<0> ,,2022-05-14 12:15:00
wqbmpwq   ,P,05/14/2022 6:30,0,1,,16.0,<0> ,44.79,<0> ,29.0,<0> ,108.6,<0> ,9.0,<0> ,1.26,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,2.0,<0> ,,2022-05-14 12:30:00
wqbmpwq   ,P,05/14/2022 6:45,0,1,,15.9,<0> ,44.94,<0> ,29.1,<0> ,109.5,<0> ,9.1,<0> ,1.29,<0> ,,,,<-1> ,,,8.0,<0> ,1.0,<0> ,1.8,<0> ,,2022-05-14 12:45:00
wqbmpwq   ,P,05/14/2022 7:00,0,1,,15.9,<0> ,45.0,<0> ,29.2,<0> ,109.9,<0> ,9.1,<0> ,1.31,<0> ,,,,<-1> ,,,8.0,<0> ,1.0,<0> ,1.8,<0> ,,2022-05-14 13:00:00
wqbmpwq   ,P,05/14/2022 7:15,0,1,,15.8,<0> ,45.04,<0> ,29.2,<0> ,110.3,<0> ,9.1,<0> ,1.34,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,1.9,<0> ,,2022-05-14 13:15:00
wqbmpwq   ,P,05/14/2022 7:30,0,1,,15.8,<0> ,45.15,<0> ,29.3,<0> ,110.3,<0> ,9.2,<0> ,1.36,<0> ,,,,<-1> ,,,8.0,<0> ,2.0,<0> ,1.9,<0> ,,2022-05-14 13:30:00
wqbmpwq   ,P,05/14/2022 7:45,0,1,,15.7,<0> ,45.24,<0> ,29.3,<0> ,111.6,<0> ,9.3,<0> ,1.38,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.5,<0> ,,2022-05-14 13:45:00
wqbmpwq   ,P,05/14/2022 8:00,0,1,,15.8,<0> ,45.24,<0> ,29.3,<0> ,112.6,<0> ,9.3,<0> ,1.4,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.6,<0> ,,2022-05-14 14:00:00
wqbmpwq   ,P,05/14/2022 8:15,0,1,,15.7,<0> ,45.34,<0> ,29.4,<0> ,113.8,<0> ,9.5,<0> ,1.41,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.5,<0> ,,2022-05-14 14:15:00
wqbmpwq   ,P,05/14/2022 8:30,0,1,,15.6,<0> ,45.43,<0> ,29.5,<0> ,114.0,<0> ,9.5,<0> ,1.42,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.7,<0> ,,2022-05-14 14:30:00
wqbmpwq   ,P,05/14/2022 8:45,0,1,,15.5,<0> ,45.53,<0> ,29.5,<0> ,114.9,<0> ,9.6,<0> ,1.43,<0> ,,,,<-1> ,,,8.1,<0> ,2.0,<0> ,1.8,<0> ,,2022-05-14 14:45:00
wqbmpwq   ,P,05/14/2022 9:00,0,1,,15.5,<0> ,45.55,<0> ,29.5,<0> ,114.6,<0> ,9.5,<0> ,1.43,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.8,<0> ,,2022-05-14 15:00:00
wqbmpwq   ,P,05/14/2022 9:15,0,1,,15.6,<0> ,45.52,<0> ,29.5,<0> ,116.2,<0> ,9.7,<0> ,1.43,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.5,<0> ,,2022-05-14 15:15:00
wqbmpwq   ,P,05/14/2022 9:30,0,1,,15.6,<0> ,45.6,<0> ,29.6,<0> ,116.0,<0> ,9.6,<0> ,1.44,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.6,<0> ,,2022-05-14 15:30:00
wqbmpwq   ,P,05/14/2022 9:45,0,1,,15.6,<0> ,45.59,<0> ,29.6,<0> ,116.3,<0> ,9.7,<0> ,1.45,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.4,<0> ,,2022-05-14 15:45:00
wqbmpwq   ,P,05/14/2022 10:00,0,1,,15.7,<0> ,45.6,<0> ,29.6,<0> ,116.1,<0> ,9.6,<0> ,1.46,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.3,<0> ,,2022-05-14 16:00:00
wqbmpwq   ,P,05/14/2022 10:15,0,1,,15.7,<0> ,45.61,<0> ,29.6,<0> ,116.8,<0> ,9.7,<0> ,1.46,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.1,<0> ,,2022-05-14 16:15:00
wqbmpwq   ,P,05/14/2022 10:30,0,1,,15.9,<0> ,45.58,<0> ,29.6,<0> ,116.4,<0> ,9.6,<0> ,1.48,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.4,<0> ,,2022-05-14 16:30:00
wqbmpwq   ,P,05/14/2022 10:45,0,1,,16.0,<0> ,45.58,<0> ,29.6,<0> ,116.7,<0> ,9.6,<0> ,1.49,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.1,<0> ,,2022-05-14 16:45:00
wqbmpwq   ,P,05/14/2022 11:00,0,1,,15.9,<0> ,45.67,<0> ,29.6,<0> ,115.9,<0> ,9.6,<0> ,1.5,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.0,<0> ,,2022-05-14 17:00:00
wqbmpwq   ,P,05/14/2022 11:15,0,1,,16.1,<0> ,45.61,<0> ,29.6,<0> ,114.3,<0> ,9.4,<0> ,1.53,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,0.9,<0> ,,2022-05-14 17:15:00
wqbmpwq   ,P,05/14/2022 11:30,0,1,,16.1,<0> ,45.65,<0> ,29.6,<0> ,115.4,<0> ,9.5,<0> ,1.54,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,0.9,<0> ,,2022-05-14 17:30:00
wqbmpwq   ,P,05/14/2022 11:45,0,1,,16.2,<0> ,45.71,<0> ,29.7,<0> ,116.4,<0> ,9.6,<0> ,1.56,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.0,<0> ,,2022-05-14 17:45:00
wqbmpwq   ,P,05/14/2022 12:00,0,1,,16.4,<0> ,45.58,<0> ,29.6,<0> ,115.4,<0> ,9.4,<0> ,1.56,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,0.9,<0> ,,2022-05-14 18:00:00
wqbmpwq   ,P,05/14/2022 12:15,0,1,,16.5,<0> ,45.5,<0> ,29.5,<0> ,115.1,<0> ,9.4,<0> ,1.55,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.0,<0> ,,2022-05-14 18:15:00
wqbmpwq   ,P,05/14/2022 12:30,0,1,,16.7,<0> ,45.38,<0> ,29.4,<0> ,113.0,<0> ,9.2,<0> ,1.54,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.0,<0> ,,2022-05-14 18:30:00
wqbmpwq   ,P,05/14/2022 12:45,0,1,,16.8,<0> ,45.37,<0> ,29.4,<0> ,113.7,<0> ,9.2,<0> ,1.52,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.1,<0> ,,2022-05-14 18:45:00
wqbmpwq   ,P,05/14/2022 13:00,0,1,,17.0,<0> ,45.36,<0> ,29.4,<0> ,123.4,<0> ,10.0,<0> ,1.49,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.2,<0> ,,2022-05-14 19:00:00
wqbmpwq   ,P,05/14/2022 13:15,0,1,,17.2,<0> ,45.25,<0> ,29.3,<0> ,114.8,<0> ,9.3,<0> ,1.47,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.1,<0> ,,2022-05-14 19:15:00
wqbmpwq   ,P,05/14/2022 13:30,0,1,,17.1,<0> ,45.37,<0> ,29.4,<0> ,127.5,<0> ,10.3,<0> ,1.45,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.2,<0> ,,2022-05-14 19:30:00
wqbmpwq   ,P,05/14/2022 13:45,0,1,,17.3,<0> ,45.37,<0> ,29.4,<0> ,122.3,<0> ,9.8,<0> ,1.43,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.3,<0> ,,2022-05-14 19:45:00
wqbmpwq   ,P,05/14/2022 14:00,0,1,,17.3,<0> ,45.4,<0> ,29.5,<0> ,124.8,<0> ,10.0,<0> ,1.41,<0> ,,,,<-1> ,,,8.1,<0> ,1.0,<0> ,1.5,<0> ,,2022-05-14 20:00:00
