STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
BWQM,WN172,N21,B,WN1720C6,9.42,10.42,42.3869018,-70.7862472,3/25/2017 9:48,B,10.44,30.35,10.57,1.412,1.113,100,8.27,,32.41,25.73,3.973,0.7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N21,C,WN1720C5,17.83,18.83,42.3869819,-70.7861404,3/25/2017 9:48,C,18.84,30.39,10.59,1.34,1.059,100.1,8.276,,32.51,25.82,3.908,0.7092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F22,A,WN1720DE,0.34,1.34,42.4793128,-70.6192626,3/25/2017 10:35,A,1.39,30.37,10.63,1.503,0.6807,100.6,8.285,,32.48,25.79,3.932,0.7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F22,B,WN1720DD,19.35,20.35,42.479351,-70.6191024,3/25/2017 10:35,B,20.29,30.51,10.6,1.518,1.193,100.5,8.283,,32.59,25.87,3.977,0.7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F22,C,WN1720DC,39.46,40.46,42.4793739,-70.6188812,3/25/2017 10:35,C,40.43,30.53,10.58,1.341,1.06,100.2,8.28,,32.62,25.9,3.958,0.7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F22,D,WN1720DB,58.59,59.59,42.479412,-70.6186676,3/25/2017 10:35,D,59.77,30.58,10.5,1.246,0.9873,99.53,8.275,,32.64,25.91,3.979,0.6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F22,E,WN1720DA,77.36,78.36,42.4794464,-70.6185302,3/25/2017 10:35,E,78.25,30.74,10.37,1.094,0.8718,98.67,8.272,,32.7,25.94,4.112,0.7416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N04,A,WN1720EC,0.53,1.53,42.4428062,-70.7364578,3/25/2017 11:09,A,1.49,30.32,10.73,1.806,0.8373,101.3,8.292,,32.49,25.81,3.855,0.8273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N04,B,WN1720EB,11.25,12.25,42.4429054,-70.7363281,3/25/2017 11:09,B,12.31,30.34,10.67,1.878,1.46,100.8,8.29,,32.52,25.83,3.845,0.7793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N04,C,WN1720EA,23.49,24.49,42.443058,-70.7361984,3/25/2017 11:09,C,24.32,30.62,10.52,1.071,0.8543,99.81,8.284,,32.67,25.93,4.023,0.6483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N04,D,WN1720E9,33.67,34.67,42.4432258,-70.7360382,3/25/2017 11:09,D,34.57,30.7,10.45,0.9656,0.773,99.33,8.28,,32.69,25.94,4.089,0.6274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N04,E,WN1720E8,46.4,47.4,42.4433174,-70.7358398,3/25/2017 11:09,E,47.26,30.71,10.44,0.8914,0.7156,99.24,8.276,,32.69,25.94,4.092,0.6299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N01,D,WN1720F7,22.21,23.21,42.4189376,-70.8644714,3/25/2017 11:43,D,23.07,30.25,10.65,1.535,1.206,100.2,8.281,,32.55,25.86,3.713,0.7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N01,E,WN1720F6,28.43,29.43,42.4189491,-70.8644104,3/25/2017 11:43,E,29.57,30.16,10.65,1.424,1.122,99.91,8.281,,32.54,25.87,3.596,0.8711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N01,C,WN1720F8,14.42,15.42,42.4189376,-70.8645172,3/25/2017 11:43,C,15.29,30.27,10.69,1.722,1.345,100.7,8.285,,32.54,25.86,3.744,0.7822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N01,B,WN1720F9,6.86,7.86,42.4189376,-70.8645858,3/25/2017 11:43,B,7.72,30.28,10.72,1.751,1.366,101,8.286,,32.53,25.85,3.766,0.7861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,N01,A,WN1720FA,0.16,1.16,42.4189376,-70.864624,3/25/2017 11:43,A,1.14,30.29,10.74,1.782,1.072,101.2,8.291,,32.53,25.84,3.786,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F23,A,WN172108,0.34,1.34,42.3402824,-70.9409866,3/25/2017 12:15,A,1.3,29.37,10.86,2.245,1.728,100.3,8.283,,32.14,25.6,3.064,1.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F23,B,WN172107,5.64,6.64,42.3402557,-70.9411697,3/25/2017 12:15,B,6.63,29.39,10.86,2.38,1.826,100.3,8.28,,32.16,25.61,3.069,1.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F23,C,WN172106,11.06,12.06,42.3402023,-70.9413757,3/25/2017 12:15,C,12.06,29.36,10.83,2.286,1.758,99.91,8.28,,32.16,25.61,3.034,1.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F23,D,WN172105,15.94,16.94,42.3401565,-70.9415435,3/25/2017 12:15,D,16.8,29.36,10.82,2.198,1.694,99.82,8.277,,32.16,25.62,3.021,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN172,F23,E,WN172104,22.21,23.21,42.3401031,-70.9417419,3/25/2017 12:15,E,23.21,29.36,10.82,2.12,1.637,99.82,8.275,,32.17,25.63,3.015,1.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F13,A,WN173035,0.45,1.45,42.2678298,-70.734169,4/24/2017 7:04,A,1.49,32.22,10.66,2.373,0.7726,108.6,8.246,,31.34,24.49,7.331,1.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F13,B,WN173034,5.33,6.33,42.2680015,-70.734169,4/24/2017 7:04,B,6.39,32.1,10.7,1.808,1.83,108.5,8.227,,31.38,24.55,7.148,1.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F13,C,WN173033,11.36,12.36,42.2680015,-70.734169,4/24/2017 7:04,C,12.36,32.01,10.68,2.011,2,108,8.195,,31.43,24.61,6.986,1.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F13,D,WN173032,16.23,17.23,42.2680015,-70.734169,4/24/2017 7:04,D,17.23,31.89,10.5,1.925,1.928,105.6,8.166,,31.5,24.7,6.75,1.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F13,E,WN173031,22.63,23.63,42.2681694,-70.7343368,4/24/2017 7:04,E,23.63,30.91,9.57,2.125,2.094,92.91,8.148,,31.91,25.21,5.153,1.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F06,D,WN173042,22.26,23.26,42.170166,-70.5768203,4/24/2017 8:04,D,23.27,30.96,10.34,1.054,1.187,100.1,8.193,,32.13,25.4,4.982,0.8246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F06,C,WN173043,16.6,17.6,42.170166,-70.5768203,4/24/2017 8:04,B,17.5,31.6,10.53,2.144,2.11,104.4,8.209,,31.86,25.07,6.026,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F06,E,WN173041,29.33,30.33,42.170166,-70.5768203,4/24/2017 8:04,E,30.32,30.53,10.01,0.7844,0.9503,95.42,8.201,,32.29,25.61,4.29,0.9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F06,A,WN173045,0.7,1.7,42.1698417,-70.5776519,4/24/2017 8:04,A,1.61,31.88,10.75,2.82,1.002,107.9,8.245,,31.61,24.79,6.634,1.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F06,B,WN173044,7.21,8.21,42.1699905,-70.577156,4/24/2017 8:04,C,8.18,31.76,10.71,3.874,3.498,107.1,8.236,,31.62,24.82,6.48,0.9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F10,A,WN173055,0.64,1.64,42.2416572,-70.63768,4/24/2017 8:50,A,1.63,32.45,11.01,2.312,0.6323,112.4,8.295,,31.59,24.69,7.331,0.9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F10,B,WN173054,7.76,8.76,42.2416572,-70.63768,4/24/2017 8:50,C,8.63,32.03,11.11,4.872,4.266,112,8.268,,31.59,24.75,6.836,1.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F10,C,WN173053,15.93,16.93,42.2416572,-70.63768,4/24/2017 8:50,B,16.89,31.38,10.37,2.544,2.438,102.3,8.204,,31.76,25.01,5.87,0.9757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F10,D,WN173052,25.31,26.31,42.2416572,-70.6374893,4/24/2017 8:50,D,26.23,30.59,9.96,1.002,1.141,95.4,8.202,,32.13,25.45,4.535,0.9713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F10,E,WN173051,32.99,33.99,42.2416572,-70.6374893,4/24/2017 8:50,E,33.95,30.56,9.99,1.006,1.145,95.51,8.22,,32.15,25.47,4.469,0.9772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F15,E,WN17305F,37.13,38.13,42.3151702,-70.7278213,4/24/2017 9:34,E,38.03,30.46,9.9,4.179,3.735,94.11,8.235,,32.32,25.64,4.185,1.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F15,D,WN173060,28.48,29.48,42.3151702,-70.7278213,4/24/2017 9:34,D,29.43,30.38,9.82,1.23,1.339,93.43,8.208,,32.14,25.48,4.27,1.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F15,B,WN173062,7.76,8.76,42.3151702,-70.728012,4/24/2017 9:34,C,8.66,31.98,11.37,6.202,5.263,114.7,8.289,,31.46,24.64,6.92,1.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F15,A,WN173063,0.64,1.64,42.3151702,-70.728157,4/24/2017 9:34,A,1.64,32.16,11.45,4.666,1.487,116.1,8.317,,31.45,24.61,7.139,0.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F15,C,WN173061,18.49,19.49,42.3151702,-70.728012,4/24/2017 9:34,B,19.44,31.66,10.98,2.774,2.625,109.7,8.247,,31.51,24.74,6.471,0.9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N07,D,WN173070,34.2,35.2,42.3558349,-70.7061691,4/24/2017 10:03,D,35.22,30.51,10.01,1.406,1.49,95.15,8.22,,32.39,25.69,4.174,0.9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N07,A,WN173073,0.76,1.76,42.3558349,-70.7061691,4/24/2017 10:03,A,1.68,32.22,10.94,2.479,0.45,111.6,8.327,,31.25,24.41,7.434,0.8123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N07,B,WN173072,10.2,11.2,42.3558349,-70.7061691,4/24/2017 10:03,C,11.14,32.08,11.36,4.343,3.862,115,8.288,,31.45,24.62,7.044,1.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N07,C,WN173071,22.26,23.26,42.3558349,-70.7061691,4/24/2017 10:03,B,23.27,30.43,10.16,1.595,1.65,96.95,8.214,,32.09,25.43,4.392,0.8413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N07,E,WN17306F,46.27,47.27,42.3558349,-70.7062606,4/24/2017 10:03,E,47.33,30.55,9.92,3.983,3.583,94.39,8.233,,32.4,25.7,4.2,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N18,A,WN173081,0.7,1.7,42.3661575,-70.777832,4/24/2017 10:38,A,1.64,32.24,10.84,2.389,0.5701,111.1,8.311,,31.06,24.23,7.665,0.9354,N18-s,1582.130005,1078.161133,2121.825684,1923.036987,7.66456461,11.64079952,8.280118373,267.2899196,268.3549209,1769.100951,140.9533011,12.98274242,69.23657505,1.586912619,0,0,11.72925472,3.42578506,2.152802093,271.1103988,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,N18,C,WN17307F,13.37,14.37,42.3661575,-70.777832,4/24/2017 10:38,C,14.52,31.09,10.45,3.086,2.876,102.5,8.223,,31.66,24.96,5.626,0.9946,N18-m,1608.150757,50.42772293,2153.885498,2031.873657,5.625674248,24.52954674,8.101599978,420.8266475,422.5490816,1915.033219,94.96233582,21.87812375,48.06712505,0.868583944,0,0,14.85987731,2.295233263,1.440781126,426.3134322,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,N18,E,WN17307D,24.82,25.82,42.3661575,-70.777832,4/24/2017 10:38,E,25.73,30.47,9.86,4.35,3.867,94.44,8.238,,31.95,25.31,4.578,1.117,N18-d,1784.504883,4.439223766,2177.536377,2050.583008,4.578128338,35.73091888,8.124069341,395.1995415,396.8397231,1931.690297,97.59535016,21.29737039,49.83552296,0.827609333,0,0,14.74268682,2.350603907,1.474922677,400.1235428,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,N18,B,WN173080,6.12,7.12,42.3661575,-70.777832,4/24/2017 10:38,B,7.15,32.16,11.11,2.418,1.687,113.1,8.291,,31.28,24.44,7.332,0.9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N18,D,WN17307E,19.83,20.83,42.3661575,-70.777832,4/24/2017 10:38,D,20.78,30.49,9.92,4.108,3.68,95.11,8.212,,31.92,25.27,4.638,1.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N21,A,WN17308F,0.7,1.7,42.3875045,-70.7858505,4/24/2017 11:14,A,1.68,32.08,10.96,2.84,0.8889,112.2,8.297,,30.89,24.1,7.659,0.9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N21,B,WN17308E,7.58,8.58,42.3875045,-70.7858505,4/24/2017 11:14,B,8.6,31.87,10.95,3.122,2.904,110.5,8.251,,31.3,24.51,6.96,0.9691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N21,D,WN17308C,25.43,26.43,42.3875045,-70.7856979,4/24/2017 11:14,D,26.45,30.33,9.72,2.557,2.449,92.84,8.172,,31.85,25.23,4.515,1.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N21,E,WN17308B,32.38,33.38,42.3875045,-70.7856597,4/24/2017 11:14,E,33.25,30.38,9.77,2.851,2.687,92.78,8.196,,32.23,25.57,4.169,1.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N21,C,WN17308D,15.62,16.62,42.3875045,-70.7858505,4/24/2017 11:14,C,16.56,30.34,9.81,2.515,2.415,94.06,8.152,,31.7,25.1,4.683,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F22,B,WN1730A0,14.59,15.59,42.4806594,-70.618164,4/24/2017 12:13,C,15.76,32.01,10.93,5.954,5.079,110.7,8.251,,31.31,24.5,7.108,1.058,F22-m,1655.000977,32.18852234,2147.641113,1948.956787,7.107953072,25.7682972,8.280352935,267.900491,268.9757606,1794.636138,141.0741128,13.24649829,69.35061559,1.51138819,0,0,11.8218687,3.414858,2.146002942,271.6330271,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F22,A,WN1730A1,0.76,1.76,42.4806594,-70.6183242,4/24/2017 12:13,A,1.68,31.49,11.02,3.401,1.36,111.8,8.308,,30.54,23.86,7.355,1.018,F22-s,1658.806519,1192.415894,2083.551758,1906.693848,7.354936123,11.68141079,8.246365103,288.1371527,289.2898965,1765.792193,126.7124643,14.1891397,62.93173474,1.408749757,0,0,12.3607809,3.087850523,1.936639309,292.1983406,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F22,E,WN17309D,75.52,76.52,42.480339,-70.618164,4/24/2017 12:13,E,76.6,30.75,9.75,0.4475,0.6495,92.95,8.206,,32.62,25.87,4.206,1.653,F22-d,1733.052002,0.527693808,2215.341553,2073.373047,4.205517769,86.60519409,8.155306149,364.8091094,366.330689,1947.105815,106.4175042,19.84962765,54.53718221,0.870770064,0,0,14.17541718,2.52876331,1.589558282,369.2821935,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F22,B,WN1730A0,14.59,15.59,42.4806594,-70.618164,4/24/2017 12:13,C,15.76,32.01,10.93,5.954,5.079,110.7,8.251,,31.31,24.5,7.108,1.058,F22-m,1655.000977,32.18852234,2136.289551,1962.150024,7.107953072,25.7682972,8.224273983,309.3122246,310.5537082,1821.046482,125.809373,15.29412596,62.30214664,1.32830275,0,0,12.60920998,3.045357757,1.913797501,313.6217317,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F22,C,WN17309F,35.55,36.55,42.4804878,-70.618164,4/24/2017 12:13,B,36.57,30.8,10.33,0.9647,1.109,98.95,8.203,,32.46,25.72,4.445,0.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F22,D,WN17309E,55.23,56.23,42.4804878,-70.618164,4/24/2017 12:13,D,56.2,30.95,10.17,0.4773,0.6763,97.6,8.2,,32.55,25.78,4.527,0.7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N04,D,WN1730AC,34.87,35.87,42.4445037,-70.7370147,4/24/2017 13:08,D,35.93,30.4,9.9,1.373,1.462,93.84,8.197,,32.36,25.68,4.064,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N04,C,WN1730AD,24.21,25.21,42.4446601,-70.7370147,4/24/2017 13:08,B,25.14,30.31,10.16,1.46,1.536,96.3,8.202,,32.26,25.6,4.069,0.8178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N04,E,WN1730AB,46.27,47.27,42.4445037,-70.736824,4/24/2017 13:08,E,47.19,30.4,9.84,1.733,1.768,93.27,8.207,,32.37,25.69,4.059,1.08,N04-d,1570.796631,0.617346942,2189.825439,2065.662842,4.05926466,57.19615936,8.11606815,400.4790387,402.1526515,1947.890104,95.83256853,21.94008806,49.50016661,0.777897879,0,0,14.90482503,2.293787134,1.440233085,405.3598386,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,N04,B,WN1730AE,11.42,12.42,42.4446601,-70.7371749,4/24/2017 13:08,C,12.23,31.8,11.16,7.975,6.55,112.8,8.282,,31.09,24.33,7.105,1.154,N04-m,1309.802612,44.50166702,2122.194824,1947.742065,7.104727745,22.23484039,8.230363281,303.2243477,304.441448,1806.956187,125.7716785,15.01420655,62.36090855,1.340271927,0,0,12.56093835,3.050010024,1.915464836,307.4487818,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,N04,A,WN1730AF,0.7,1.7,42.444828,-70.7373199,4/24/2017 13:08,A,1.62,32.2,10.99,2.553,0.9641,112.5,8.306,,30.89,24.08,7.668,0.9373,N04-s,1373.173828,934.0078125,2116.758545,1917.662842,7.668432236,11.62049389,8.284046908,264.4056129,265.4590683,1763.660113,141.1491307,12.85355365,69.20901815,1.596506488,0,0,11.71043615,3.433570413,2.156683344,268.1857915,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,N01,E,WN1730B9,27.02,28.02,42.4194984,-70.8651504,4/24/2017 14:01,E,27.9,30.45,9.29,1.054,1.186,88.56,8.257,,32.14,25.47,4.357,1.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N01,A,WN1730BD,0.64,1.64,42.4198417,-70.8653411,4/24/2017 14:01,A,1.6,33.18,10.71,1.65,0.586,113,8.339,,30.89,23.91,8.986,0.9793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N01,D,WN1730BA,20.13,21.13,42.4196701,-70.8651504,4/24/2017 14:01,D,21.17,30.93,9.7,1.033,1.168,94.27,8.226,,31.86,25.16,5.226,1.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N01,B,WN1730BC,5.94,6.94,42.4198417,-70.8653411,4/24/2017 14:01,C,6.9,32.23,10.95,2.933,2.753,112.4,8.344,,30.95,24.13,7.774,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,N01,C,WN1730BB,13.06,14.06,42.4196701,-70.8651504,4/24/2017 14:01,B,14.08,32.37,11.17,1.095,1.223,114.3,8.319,,31.28,24.42,7.566,0.8671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F23,B,WN1730CA,6.3,7.3,42.3393363,-70.9411697,4/24/2017 14:46,B,7.34,32.28,10.12,1.982,1.976,105.4,8.317,,30.3,23.5,8.583,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN173,F23,E,WN1730C7,24.15,25.15,42.3389968,-70.9414596,4/24/2017 14:46,E,25.26,32.48,10.01,1.795,1.819,104.2,8.307,,30.58,23.73,8.496,2.286,F23-d,2228.320313,0.659356713,2074.90332,1895.464355,8.495783806,35.26091003,8.235321149,297.4818509,298.6543125,1752.796325,128.5848251,14.08322445,63.40143585,1.541850518,0,0,12.20737338,3.119618176,1.960756623,301.9021445,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F23,C,WN1730C9,12.39,13.39,42.3391685,-70.9411697,4/24/2017 14:46,C,13.34,32.43,10.04,1.784,1.811,104.6,8.312,,30.51,23.67,8.524,2.278,F23-m,1948.528687,2.075095177,2094.835205,1896.119995,8.524045944,23.34012604,8.27898459,268.0091519,269.0650628,1742.351075,141.0878524,12.68109796,68.60837159,1.705476726,0,0,11.64692939,3.432009443,2.156429703,271.9969062,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F23,A,WN1730CB,0.51,1.51,42.3394966,-70.9410018,4/24/2017 14:46,A,1.51,32.24,10.15,2.668,1.317,105.7,8.325,,30.25,23.46,8.602,2.321,F23-s,2073.809326,1389.558228,2080.322998,1869.160034,8.601916313,11.51896667,8.312446329,244.4164749,245.3784547,1708.912764,148.6956065,11.5516127,72.17932484,1.844595369,0,0,11.23511564,3.63017013,2.279124584,248.0668873,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN173,F23,D,WN1730C8,18.42,19.42,42.3390464,-70.9413223,4/24/2017 14:46,D,19.46,32.46,10.04,1.765,1.794,104.5,8.308,,30.55,23.71,8.506,2.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN174,F13,A,WN174028,0.52,1.52,42.2686729,-70.7339248,5/16/2017 7:13,A,1.65,31.39,9.94,3.604,2.145,103.7,8.204,,29.03,22.44,9.006,1.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN174,F13,B,WN174027,6.49,7.49,42.2687454,-70.7342224,5/16/2017 7:13,B,7.85,31.37,9.91,3.224,3.598,103.2,8.2,,29.04,22.46,8.967,1.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
